150,1,970.700012207031,478,955,479.399993896484,0,19,236,1,15.7623084036293,0.407294782761966,37.9000015258789,4.69999980926514,0,900,3,1
150,2,671.900024414063,465.200012207031,0,0,67,0,0,1,817.227443350405,41.8716784628021,0,0,0,900,3,1
150,3,671.900024414063,465.200012207031,680.299987792969,469,67,195,128,1,9.21950606017902,0.235999388350777,49.0999984741211,7.30000019073486,0,900,3,1
150,4,955.400024414063,533.700012207031,0,0,239,0,0,1,1094.36050261336,56.5909794208655,0,0,0,900,3,1
150,5,955.400024414063,533.700012207031,962,578.900024414063,239,549,310,1,45.6793255341051,1.18333850583678,46.2000007629395,7.40000009536743,0,900,3,1
150,6,869.5,420,0,0,589,0,0,1,965.624279935007,49.8787563908922,0,0,0,900,3,1
150,7,869.5,420,866,438.799987792969,589,927,338,1,19.1230107727778,0.493518423531657,27.5,4.80000019073486,0,900,3,1
150,8,922.299987792969,460.5,0,0,949,0,0,1,1030.87221200443,53.2750486657165,0,0,0,900,3,1
150,9,922.299987792969,460.5,920.599975585938,472.600006103516,949,1291,342,1,12.2188456578013,0.316140899829224,35.5,4,0,900,3,1
150,10,946,499.5,0,0,1309,0,0,1,1069.77392471494,55.4287029535586,0,0,0,900,3,1
150,11,946,499.5,948.900024414063,498.399993896484,1309,1781,472,1,3.10163747558127,0.0803533056526085,24.1000003814697,3.5,0,900,3,1
150,12,939.299987792969,457,0,0,1803,0,0,1,1044.57334212006,53.9831173915832,0,0,0,900,3,1
150,13,939.299987792969,457,939,465.799987792969,1803,2063,260,1,8.80509953562873,0.227521947339619,33.0999984741211,4.90000009536743,0,900,3,1
150,14,942.799987792969,469.799987792969,0,0,2265,0,0,1,1053.36785859105,54.5786476803759,0,0,0,900,3,1
145,15,942.799987792969,469.799987792969,943.599975585938,464.799987792969,0,35,382,1,5.06359363188823,0.131015718106113,9.19999980926514,3.70000004768372,0,900,3,2
145,16,1030.59997558594,454.399993896484,0,0,75,0,0,1,1126.32839977107,58.208184887153,0,0,0,900,3,2
145,17,1030.59997558594,454.399993896484,1023,454.700012207031,75,243,168,1,7.60589507510519,0.196534752588142,39.7000007629395,4.5,0,900,3,2
145,18,896.400024414063,407.899993896484,0,0,277,0,0,1,984.842834563101,50.8737915486973,0,0,0,900,3,2
145,19,896.400024414063,407.899993896484,904.299987792969,417.600006103516,277,499,222,1,12.5099823422983,0.323004649927704,20.3999996185303,3.90000009536743,0,900,3,2
145,20,918.599975585938,368.799987792969,0,0,519,0,0,1,989.868347883989,51.1195573862864,0,0,0,900,3,2
145,21,918.599975585938,368.799987792969,920.900024414063,370,519,835,316,1,2.59427329107463,0.0669618894165036,27,4.19999980926514,0,900,3,2
145,22,715.5,532.200012207031,0,0,879,0,0,1,891.727033902844,45.8136926177924,0,0,0,900,3,2
145,23,715.5,532.200012207031,714.700012207031,529.200012207031,879,1097,218,1,3.10483179397838,0.0799942612356445,55.7999992370605,6.09999990463257,0,900,3,2
145,24,714.200012207031,563,0,0,1113,0,0,1,909.42325538581,46.7293693615583,0,0,0,900,3,2
145,25,714.200012207031,563,716.700012207031,557,1113,1223,110,1,6.5,0.167398967109558,22.6000003814697,5.80000019073486,0,900,3,2
145,26,952.5,372.799987792969,0,0,1271,0,0,1,1022.85682326435,52.8427394683789,0,0,0,900,3,2
145,27,952.5,372.799987792969,951.700012207031,373.700012207031,1271,1465,194,1,1.2041695955336,0.0310707189887229,43.2000007629395,5.5,0,900,3,2
145,28,1200.09997558594,345.700012207031,0,0,1511,0,0,1,1248.8988949636,63.5696342419368,0,0,0,900,3,2
145,29,1200.09997558594,345.700012207031,1181.59997558594,341.200012207031,1511,2211,700,1,19.0394327646598,0.484533068177713,44,3.5,0,900,3,2
149,30,957.299987792969,381.200012207031,955.700012207031,389.200012207031,0,381,572,1,8.158426433792,0.210289648988457,14.5,3.59999990463257,0,900,3,3
149,31,1011,399.399993896484,0,0,403,0,0,1,1087.03328151649,56.0326444789304,0,0,0,900,3,3
149,32,1011,399.399993896484,1013.59997558594,408.200012207031,403,1759,1356,1,9.17606644011645,0.236521075558402,31.1000003814697,3.40000009536743,0,900,3,3
149,33,958.5,411.799987792969,0,0,1781,0,0,1,1043.21689017495,53.9130165172488,0,0,0,900,3,3
149,34,958.5,411.799987792969,968.900024414063,419.399993896484,1781,2089,308,1,12.88101706336,0.332842811612947,27.5,4.19999980926514,0,900,3,3
149,35,1016.20001220703,434.399993896484,0,0,2249,0,0,1,1105.15420621144,57.1139113397525,0,0,0,900,3,3
146,36,1016.20001220703,434.399993896484,1010.29998779297,433.600006103516,0,51,424,1,5.95401281115791,0.1538504572036,25.2000007629395,3.70000004768372,0,900,3,4
146,37,1038.30004882813,424.399993896484,0,0,63,0,0,1,1121.68727647942,57.8189329142059,0,0,0,900,3,4
146,38,1038.30004882813,424.399993896484,1032.09997558594,423.399993896484,63,275,212,1,6.28019969495313,0.161866118642861,25.7999992370605,4.80000019073486,0,900,3,4
146,39,846.799987792969,506.899993896484,0,0,325,0,0,1,986.923413005502,51.0386841942138,0,0,0,900,3,4
146,40,846.799987792969,506.899993896484,843.799987792969,528.599975585938,325,953,628,1,21.9063736232769,0.567495186801992,24.6000003814697,4,0,900,3,4
146,41,933.200012207031,434.5,0,0,993,0,0,1,1029.39424555571,53.1986679721977,0,0,0,900,3,4
146,42,933.200012207031,434.5,927.900024414063,438.5,993,1209,216,1,6.64002037689778,0.171576750542509,31.7999992370605,4.40000009536743,0,900,3,4
146,43,1218.80004882813,309.899993896484,0,0,1261,0,0,1,1257.5816336288,63.8465045770262,0,0,0,900,3,4
146,44,1218.80004882813,309.899993896484,1209.69995117188,321.600006103516,1261,1419,158,1,14.8223501172374,0.376798504318902,42.0999984741211,6.19999980926514,0,900,3,4
146,45,850.400024414063,594.799987792969,0,0,1623,0,0,1,1037.7703151478,53.6315397772086,0,0,0,900,3,4
146,46,850.400024414063,594.799987792969,856.299987792969,598.400024414063,1623,1985,362,1,6.91157229186319,0.178593595752121,14.8000001907349,3.40000009536743,0,900,3,4
146,47,804.099975585938,551.5,0,0,2009,0,0,1,975.053342508657,50.3020663870454,0,0,0,900,3,4
146,48,804.099975585938,551.5,804.400024414063,536.099975585938,2009,2243,234,1,15.4029471612734,0.398008573978641,47.7999992370605,5.80000019073486,0,900,3,4
146,49,960.400024414063,500.399993896484,0,0,2281,0,0,1,1082.94430179309,56.1111059379519,0,0,0,900,3,4
143,50,1088.09997558594,488.299987792969,1088.09997558594,484.200012207031,0,244,320,1,4.0999755859375,0.10594251951188,40.5999984741211,3.5,0,900,3,5
143,51,851.900024414063,574.299987792969,0,0,286,0,0,1,1027.40163888116,53.1387103831204,0,0,0,900,3,5
143,52,851.900024414063,574.299987792969,869.799987792969,601.200012207031,286,604,318,1,32.3112983713645,0.835666038098108,51.5999984741211,6.09999990463257,0,900,3,5
143,53,1047.5,506.899993896484,0,0,808,0,0,1,1163.70264836523,60.1692642864877,0,0,0,900,3,5
143,54,1047.5,506.899993896484,1045,520.299987792969,808,964,156,1,13.6312081792414,0.353109466284697,79,7,0,900,3,5
143,55,810.200012207031,453.899993896484,0,0,1008,0,0,1,928.681465433386,47.8701795718768,0,0,0,900,3,5
143,56,810.200012207031,453.899993896484,820,451.700012207031,1008,1300,292,1,10.0438877022927,0.258879124976208,35.5999984741211,3.79999995231628,0,900,3,5
143,57,670.599975585938,664.400024414063,0,0,1346,0,0,1,943.997732887779,48.2240068594792,0,0,0,900,3,5
143,58,670.599975585938,664.400024414063,666,665.400024414063,1346,1654,308,1,4.70741706153396,0.119823339197494,39.7000007629395,5.5,0,900,3,5
143,59,976,554.299987792969,0,0,1706,0,0,1,1122.41902891357,58.156428667534,0,0,0,900,3,5
143,60,976,554.299987792969,977.200012207031,562.099975585938,1706,1964,258,1,7.89175765387442,0.204449688234194,36.0999984741211,5.40000009536743,0,900,3,5
143,61,1068,427.399993896484,0,0,2006,0,0,1,1150.3454936595,59.2961606329479,0,0,0,900,3,5
143,62,1068,427.399993896484,1073,434.600006103516,2006,2266,260,1,8.76585282681605,0.225924046370681,37.2000007629395,5.80000019073486,0,900,3,5
143,63,1009.90002441406,445.399993896484,0,0,2288,0,0,1,1103.75686356847,57.0416972511004,0,0,0,900,3,5
144,64,1009.90002441406,445.399993896484,1003,461.5,0,288,622,1,17.5162933706849,0.45261739083631,33.4000015258789,4.69999980926514,0,900,3,6
144,65,1031.80004882813,523.900024414063,0,0,506,0,0,1,1157.18735576517,59.8347522916354,0,0,0,900,3,6
144,66,1031.80004882813,523.900024414063,1026,508.299987792969,506,870,364,1,16.6433683185856,0.431040204524207,18.7999992370605,4.5,0,900,3,6
144,67,729.400024414063,440.100006103516,0,0,918,0,0,1,851.88755771378,43.7165426036644,0,0,0,900,3,6
144,68,729.400024414063,440.100006103516,724.299987792969,442,918,1256,338,1,5.44245811588617,0.139593978267573,33.4000015258789,6,0,900,3,6
144,69,1016.20001220703,442.899993896484,0,0,1530,0,0,1,1108.52283215235,57.2880005322334,0,0,0,900,3,6
144,70,1016.20001220703,442.899993896484,1007.90002441406,461.100006103516,1530,2350,820,1,20.0032557774857,0.516879984060403,78.5,5.09999990463257,0,900,3,6
144,71,1096.40002441406,450.899993896484,0,0,2386,0,0,1,1185.49728723056,60.9737657520329,0,0,0,900,3,6
147,72,1342.30004882813,490,1340,493.700012207031,0,158,184,1,4.35664032758494,0.110356231880637,31.8999996185303,5.69999980926514,0,900,3,7
147,73,1008.09997558594,531.700012207031,0,0,216,0,0,1,1139.72385416702,58.9337005537563,0,0,0,900,3,7
147,74,1008.09997558594,531.700012207031,1010.29998779297,564,216,588,372,1,32.3748245576253,0.838721050634346,44.5,5.19999980926514,0,900,3,7
147,75,887.900024414063,467.799987792969,0,0,630,0,0,1,1003.59517831325,51.865382869673,0,0,0,900,3,7
147,76,887.900024414063,467.799987792969,886.599975585938,473,630,822,192,1,5.36006099860656,0.138502865450575,19.7000007629395,5.5,0,900,3,7
147,77,958.299987792969,449.200012207031,0,0,1040,0,0,1,1058.35698966407,54.6954505839491,0,0,0,900,3,7
147,78,958.299987792969,449.200012207031,961,445.299987792969,1040,1370,330,1,4.74344351166969,0.122569597368385,12.3000001907349,3.79999995231628,0,900,3,7
147,79,1321.80004882813,404.799987792969,0,0,1424,0,0,1,1382.39589090796,69.543354991319,0,0,0,900,3,7
147,80,1321.80004882813,404.799987792969,1312.5,400.5,1424,1610,186,1,10.2460140164451,0.258017424176977,46.0999984741211,5.19999980926514,0,900,3,7
147,81,1385.19995117188,398.399993896484,0,0,1636,0,0,1,1441.35403696083,71.8070379291372,0,0,0,900,3,7
147,82,1385.19995117188,398.399993896484,1379.69995117188,394.299987792969,1636,1822,186,1,6.86003280231701,0.171733927568503,13.3000001907349,3.5,0,900,3,7
147,83,1367,275.5,0,0,1856,0,0,1,1394.48529931298,69.0678919469354,0,0,0,900,3,7
147,84,1367,275.5,1365,277.899993896484,1856,2084,228,1,3.12409518151452,0.0779024324713255,32.5,3.59999990463257,0,900,3,7
147,85,947.400024414063,316.200012207031,0,0,2142,0,0,1,998.773875298855,51.4567895886235,0,0,0,900,3,7
147,86,947.400024414063,316.200012207031,932,330,2142,2198,56,1,20.6785012764419,0.531735576462221,51.2999992370605,14.1000003814697,0,900,3,7
