125,1,980.299987792969,498.200012207031,0,0,43,0,0,1,1099.63235593992,56.9757719901029,0,0,0,900,2,1
125,2,980.299987792969,498.200012207031,975.599975585938,498.399993896484,43,201,158,1,4.70426481209969,0.121872150208856,15.8000001907349,5.59999990463257,0,900,2,1
125,3,963.599975585938,318.299987792969,0,0,253,0,0,1,1014.81022618922,52.2834766733847,0,0,0,900,2,1
125,4,963.599975585938,318.299987792969,959.700012207031,313.700012207031,253,341,88,1,6.03071220902066,0.154967485419292,19,6.59999990463257,0,900,2,1
125,5,967.099975585938,242.899993896484,0,0,365,0,0,1,997.137287344743,51.1121657980291,0,0,0,900,2,1
125,6,967.099975585938,242.899993896484,991.400024414063,228.5,365,913,548,1,28.2462775825072,0.722830695280922,29.1000003814697,4.59999990463257,0,900,2,1
125,7,906.900024414063,371.299987792969,0,0,955,0,0,1,979.964966321391,50.6254661348428,0,0,0,900,2,1
125,8,906.900024414063,371.299987792969,910.799987792969,354.399993896484,955,1217,262,1,17.3441491015852,0.446497162766306,45.5,4.69999980926514,0,900,2,1
125,9,991.200012207031,253.899993896484,0,0,1253,0,0,1,1023.20216531234,52.5820920230594,0,0,0,900,2,1
125,10,991.200012207031,253.899993896484,984.599975585938,252,1253,1673,420,1,6.86807543686414,0.176454159950007,20.3999996185303,3.90000009536743,0,900,2,1
125,11,888.400024414063,363.5,0,0,1715,0,0,1,959.888979715314,49.4605935449579,0,0,0,900,2,1
125,12,888.400024414063,363.5,883.299987792969,345.700012207031,1715,2305,590,1,18.5162074671444,0.476088215599578,59.5,4.40000009536743,0,900,2,1
125,13,750,437.100006103516,0,0,2361,0,0,1,868.076272763916,44.5457741086542,0,0,0,900,2,1
122,14,498.200012207031,369.5,488.100006103516,364.200012207031,0,175,194,1,11.4061384305413,0.282517674346974,29.8999996185303,4,0,900,2,2
122,15,923.900024414063,513.200012207031,0,0,241,0,0,1,1056.86588914659,54.759892794045,0,0,0,900,2,2
122,16,923.900024414063,513.200012207031,940.400024414063,514.799987792969,241,419,178,1,16.5773918900289,0.429466128117674,31.7000007629395,6.5,0,900,2,2
122,17,886.299987792969,592.599975585938,0,0,447,0,0,1,1066.16246389857,55.1429740033124,0,0,0,900,2,2
122,18,886.299987792969,592.599975585938,901.200012207031,567,447,813,366,1,29.6204233180462,0.767117427887797,70.4000015258789,6.30000019073486,0,900,2,2
122,19,959.900024414063,419.5,0,0,861,0,0,1,1047.56303240909,54.1376233466264,0,0,0,900,2,2
122,20,959.900024414063,419.5,955.799987792969,411.200012207031,861,1171,310,1,9.25743472338531,0.239210194854843,21.7000007629395,3.90000009536743,0,900,2,2
122,21,910.200012207031,477.799987792969,0,0,1195,0,0,1,1027.98681438851,53.2635676178958,0,0,0,900,2,2
122,22,910.200012207031,477.799987792969,918.599975585938,471.200012207031,1195,1449,254,1,10.6826524094879,0.276752664035724,43.5999984741211,6.19999980926514,0,900,2,2
122,23,880.200012207031,573.599975585938,0,0,1485,0,0,1,1050.6041088257,54.3367526204739,0,0,0,900,2,2
122,24,880.200012207031,573.599975585938,878.599975585938,550.900024414063,1485,1743,258,1,22.756271671659,0.589533218561735,55.2000007629395,6,0,900,2,2
